job,operation,machine,processing_time,energy_consumption
2,17,5,22,4
3,18,0,11,8
3,18,1,9,9
3,18,2,10,10
3,18,3,2,7
3,18,4,6,6
3,18,5,7,7
3,19,0,27,7
3,19,1,24,4
3,19,2,21,8
3,19,3,30,4
3,19,4,27,7
3,19,5,26,6
3,20,0,22,6
3,20,1,30,4
3,20,2,28,4
3,20,3,31,6
3,20,4,32,8
3,20,5,18,5
3,21,0,25,7
3,21,1,26,9
3,21,2,12,4
3,21,3,21,6
3,21,4,14,7
3,21,5,20,5
3,22,0,32,1
3,22,1,32,3
3,22,2,23,2
3,22,3,32,5
3,22,4,30,6
3,22,5,27,3
3,23,0,8,6
3,23,1,4,4
3,23,2,6,2
3,23,3,7,5
3,23,4,13,3
3,23,5,15,7
4,24,0,6,9
4,24,1,10,10
4,24,2,7,10
4,24,3,2,7
4,24,4,13,5
4,24,5,4,6
4,25,0,11,8
4,25,1,24,8
4,25,2,20,7
4,25,3,10,9
4,25,4,21,9
4,25,5,20,6
4,26,0,8,6
4,26,1,19,3
4,26,2,12,4
4,26,3,11,7
4,26,4,12,4
4,26,5,19,2
4,27,0,6,7
4,27,1,8,9
4,27,2,4,5
4,27,3,2,4
4,27,4,5,9
4,27,5,3,5
4,28,0,13,4
4,28,1,12,5
4,28,2,15,3
4,28,3,8,6
4,28,4,6,8
4,28,5,11,6
4,29,0,11,10
4,29,1,25,9
4,29,2,21,9
4,29,3,14,7
4,29,4,16,7
4,29,5,22,8
5,30,0,17,3
5,30,1,20,3
5,30,2,22,4
5,30,3,30,3
5,30,4,25,3
5,30,5,30,7
5,31,0,17,3
5,31,1,10,8
5,31,2,11,6
5,31,3,20,6
5,31,4,7,4
5,31,5,12,3
5,32,0,8,2
5,32,1,9,4
5,32,2,7,3
5,32,3,8,4
5,32,4,4,2
5,32,5,12,3
5,33,0,21,6
5,33,1,28,6
5,33,2,28,4
5,33,3,25,5
5,33,4,18,6
5,33,5,18,5
5,34,0,9,4
5,34,1,12,5
5,34,2,16,5
5,34,3,7,2
5,34,4,15,4
5,34,5,15,2
5,35,0,15,4
5,35,1,16,5
5,35,2,25,8
5,35,3,18,6
5,35,4,26,4
5,35,5,15,4
6,36,0,19,9
6,36,1,10,4
6,36,2,15,4
6,36,3,12,7
6,36,4,18,9
6,36,5,9,7
6,37,0,23,5
6,37,1,15,5
6,37,2,18,8
6,37,3,26,7
6,37,4,25,4
6,37,5,21,3
6,38,0,21,7
6,38,1,15,7
6,38,2,19,7
6,38,3,16,6
6,38,4,13,6
6,38,5,19,8
6,39,0,5,3
6,39,1,6,8
6,39,2,12,8
6,39,3,13,7
6,39,4,10,4
6,39,5,1,3
6,40,0,17,1
6,40,1,25,2
6,40,2,28,6
6,40,3,27,1
6,40,4,19,3
6,40,5,28,4
6,41,0,15,7
6,41,1,13,6
6,41,2,15,8
6,41,3,24,7
6,41,4,18,7
6,41,5,22,4
7,42,0,15,6
7,42,1,20,1
7,42,2,17,4
7,42,3,19,6
7,42,4,17,1
7,42,5,6,1
7,43,0,17,9
7,43,1,16,8
7,43,2,13,8
7,43,3,16,7
7,43,4,13,10
7,43,5,14,8
7,44,0,19,5
7,44,1,18,5
7,44,2,19,7
7,44,3,25,7
7,44,4,17,6
7,44,5,20,10
7,45,0,6,1
7,45,1,3,6
7,45,2,9,6
7,45,3,7,3
7,45,4,15,4
7,45,5,5,3
7,46,0,13,6
7,46,1,21,5
7,46,2,22,6
7,46,3,8,2
7,46,4,9,6
7,46,5,11,5
7,47,0,19,4
7,47,1,12,9
7,47,2,11,5
7,47,3,6,5
7,47,4,10,4
7,47,5,11,5
8,48,0,9,8
8,48,1,12,5
8,48,2,19,6
8,48,3,10,9
8,48,4,13,10
8,48,5,12,10
8,49,0,11,10
8,49,1,5,7
8,49,2,9,9
8,49,3,5,10
8,49,4,11,9
8,49,5,1,9
8,50,0,11,4
8,50,1,6,7
8,50,2,1,5
8,50,3,5,4
8,50,4,1,4
8,50,5,7,6
8,51,0,12,8
8,51,1,23,9
8,51,2,15,8
8,51,3,18,10
8,51,4,15,8
8,51,5,19,10
8,52,0,23,5
8,52,1,13,4
8,52,2,22,7
8,52,3,25,4
8,52,4,12,6
8,52,5,25,3
8,53,0,6,2
8,53,1,9,4
8,53,2,3,4
8,53,3,11,6
8,53,4,8,2
8,53,5,2,3
9,54,0,9,3
9,54,1,5,5
9,54,2,13,3
9,54,3,12,3
9,54,4,4,1
9,54,5,6,3
9,55,0,24,5
9,55,1,21,8
9,55,2,28,8
9,55,3,22,5
9,55,4,19,5
9,55,5,28,8
9,56,0,15,7
9,56,1,3,8
9,56,2,14,10
9,56,3,6,7
9,56,4,9,10
9,56,5,13,7
9,57,0,28,3
9,57,1,22,3
9,57,2,27,2
9,57,3,30,6
9,57,4,30,5
9,57,5,20,3
9,58,0,22,6
9,58,1,22,5
9,58,2,26,4
9,58,3,20,7
9,58,4,14,2
9,58,5,14,3
9,59,0,14,8
9,59,1,14,8
9,59,2,23,6
9,59,3,18,8
9,59,4,24,8
9,59,5,23,6
10,60,0,23,3
10,60,1,18,3
10,60,2,26,3
10,60,3,28,6
10,60,4,28,5
10,60,5,25,5
10,61,0,21,10
10,61,1,24,5
10,61,2,21,9
10,61,3,27,6
10,61,4,25,8
10,61,5,30,5
10,62,0,30,6
10,62,1,22,5
10,62,2,19,8
10,62,3,25,8
10,62,4,27,10
10,62,5,16,8
10,63,0,14,2
10,63,1,16,4
10,63,2,15,6
10,63,3,20,5
10,63,4,10,2
10,63,5,20,6
10,64,0,12,8
10,64,1,1,5
10,64,2,5,10
10,64,3,9,5
10,64,4,1,6
10,64,5,9,8
10,65,0,20,9
10,65,1,9,6
10,65,2,11,9
10,65,3,18,5
10,65,4,17,4
10,65,5,10,4
11,66,0,5,9
11,66,1,10,7
11,66,2,6,7
11,66,3,11,7
11,66,4,1,5
11,66,5,7,4
11,67,0,14,5
11,67,1,5,4
11,67,2,19,3
11,67,3,18,3
11,67,4,15,3
11,67,5,9,4
11,68,0,6,8
11,68,1,1,9
11,68,2,6,5
11,68,3,3,8
11,68,4,13,6
11,68,5,4,4
11,69,0,2,5
11,69,1,12,6
11,69,2,11,4
11,69,3,12,8
11,69,4,3,7
11,69,5,12,4
11,70,0,15,6
11,70,1,2,5
11,70,2,6,9
11,70,3,12,6
11,70,4,11,9
11,70,5,10,5
11,71,0,8,10
11,71,1,9,5
11,71,2,11,8
11,71,3,17,10
11,71,4,18,8
11,71,5,14,10
