job,operation,machine,processing_time,energy_consumption
10,42,5,18,3
10,43,0,15,6
10,43,1,16,10
10,43,2,6,7
10,43,3,7,7
10,43,4,17,6
10,43,5,15,5
11,44,0,25,8
11,44,1,19,5
11,44,2,15,6
11,44,3,19,4
11,44,4,17,7
11,44,5,25,4
11,45,0,8,3
11,45,1,15,6
11,45,2,6,4
11,45,3,13,4
11,45,4,11,5
11,45,5,14,1
11,46,0,21,3
11,46,1,26,3
11,46,2,20,6
11,46,3,26,4
11,46,4,16,5
11,46,5,21,1
11,47,0,18,7
11,47,1,5,6
11,47,2,17,6
11,47,3,6,6
11,47,4,11,7
11,47,5,15,2
