job,operation,machine,processing_time,energy_consumption
8,48,3,13,7
8,48,4,25,3
8,48,5,18,8
8,49,0,14,5
8,49,1,16,8
8,49,2,16,4
8,49,3,9,7
8,49,4,10,8
8,49,5,13,4
8,50,0,3,10
8,50,1,4,9
8,50,2,11,7
8,50,3,2,8
8,50,4,9,9
8,50,5,4,5
8,51,0,22,8
8,51,1,17,9
8,51,2,25,5
8,51,3,16,6
8,51,4,12,9
8,51,5,18,5
8,52,0,9,4
8,52,1,13,4
8,52,2,13,4
8,52,3,8,6
8,52,4,13,4
8,52,5,5,4
8,53,0,16,6
8,53,1,17,9
8,53,2,12,9
8,53,3,18,8
8,53,4,18,9
8,53,5,5,9
9,54,0,20,6
9,54,1,19,6
9,54,2,26,4
9,54,3,22,9
9,54,4,29,8
9,54,5,26,6
9,55,0,24,3
9,55,1,16,7
9,55,2,23,4
9,55,3,16,4
9,55,4,16,6
9,55,5,26,5
9,56,0,26,5
9,56,1,16,4
9,56,2,24,8
9,56,3,20,8
9,56,4,16,5
9,56,5,27,9
9,57,0,2,6
9,57,1,5,7
9,57,2,2,9
9,57,3,8,4
9,57,4,7,5
9,57,5,10,6
9,58,0,9,9
9,58,1,4,8
9,58,2,14,5
9,58,3,2,5
9,58,4,14,5
9,58,5,10,5
9,59,0,25,3
9,59,1,18,3
9,59,2,14,3
9,59,3,20,6
9,59,4,24,1
9,59,5,20,3
10,60,0,6,9
10,60,1,14,7
10,60,2,13,6
10,60,3,9,6
10,60,4,12,7
10,60,5,12,4
10,61,0,2,6
10,61,1,12,9
10,61,2,10,8
10,61,3,5,6
10,61,4,13,8
10,61,5,8,9
10,62,0,10,5
10,62,1,16,9
10,62,2,5,8
10,62,3,13,4
10,62,4,10,4
10,62,5,12,9
10,63,0,13,3
10,63,1,1,3
10,63,2,4,4
10,63,3,11,8
10,63,4,6,8
10,63,5,11,6
10,64,0,9,6
10,64,1,6,6
10,64,2,4,4
10,64,3,16,2
10,64,4,14,5
10,64,5,16,5
10,65,0,19,4
10,65,1,21,6
10,65,2,26,3
10,65,3,23,2
10,65,4,24,4
10,65,5,19,2
11,66,0,23,7
11,66,1,18,3
11,66,2,13,5
11,66,3,18,3
11,66,4,21,5
11,66,5,25,3
11,67,0,4,8
11,67,1,18,9
11,67,2,14,5
11,67,3,16,6
11,67,4,4,9
11,67,5,10,8
11,68,0,29,4
11,68,1,28,6
11,68,2,27,3
11,68,3,32,1
11,68,4,20,5
11,68,5,32,6
11,69,0,10,4
11,69,1,4,5
11,69,2,12,5
11,69,3,2,3
11,69,4,4,2
11,69,5,8,1
11,70,0,12,9
11,70,1,13,9
11,70,2,7,9
11,70,3,19,6
11,70,4,7,4
11,70,5,16,6
11,71,0,22,3
11,71,1,26,8
11,71,2,25,7
11,71,3,20,7
11,71,4,22,3
11,71,5,25,4
