job,operation,machine,processing_time,energy_consumption
11,67,4,12,9
11,67,5,7,7
11,68,0,12,1
11,68,1,8,5
11,68,2,14,6
11,68,3,6,3
11,68,4,14,2
11,68,5,7,5
11,69,0,26,1
11,69,1,26,2
11,69,2,28,6
11,69,3,25,2
11,69,4,24,1
11,69,5,29,1
11,70,0,18,10
11,70,1,14,6
11,70,2,10,7
11,70,3,22,9
11,70,4,16,8
11,70,5,15,7
11,71,0,8,7
11,71,1,12,9
11,71,2,6,9
11,71,3,12,8
11,71,4,7,5
11,71,5,6,7
