job,operation,machine,processing_time,energy_consumption
4,27,3,20,3
4,27,4,14,5
4,27,5,8,4
4,28,0,16,8
4,28,1,9,5
4,28,2,8,6
4,28,3,3,8
4,28,4,2,6
4,28,5,10,7
4,29,0,12,2
4,29,1,12,2
4,29,2,24,2
4,29,3,19,2
4,29,4,22,2
4,29,5,12,5
5,30,0,8,2
5,30,1,10,6
5,30,2,3,5
5,30,3,7,7
5,30,4,11,6
5,30,5,6,5
5,31,0,18,6
5,31,1,10,4
5,31,2,19,4
5,31,3,14,3
5,31,4,12,3
5,31,5,22,2
5,32,0,26,5
5,32,1,18,6
5,32,2,15,8
5,32,3,18,9
5,32,4,21,6
5,32,5,16,8
5,33,0,3,4
5,33,1,4,7
5,33,2,9,7
5,33,3,13,7
5,33,4,3,7
5,33,5,13,6
5,34,0,26,8
5,34,1,13,4
5,34,2,20,6
5,34,3,16,5
5,34,4,16,4
5,34,5,20,3
5,35,0,1,8
5,35,1,12,5
5,35,2,4,7
5,35,3,12,6
5,35,4,1,7
5,35,5,13,4
6,36,0,19,8
6,36,1,13,7
6,36,2,16,7
6,36,3,7,8
6,36,4,6,9
6,36,5,19,10
6,37,0,1,4
6,37,1,14,5
6,37,2,14,5
6,37,3,11,7
6,37,4,5,6
6,37,5,11,4
6,38,0,14,4
6,38,1,15,3
6,38,2,16,2
6,38,3,19,2
6,38,4,13,3
6,38,5,18,6
6,39,0,20,3
6,39,1,31,3
6,39,2,20,4
6,39,3,31,5
6,39,4,31,3
6,39,5,31,4
6,40,0,14,2
6,40,1,11,5
6,40,2,3,1
6,40,3,3,3
6,40,4,6,1
6,40,5,10,4
6,41,0,16,8
6,41,1,22,7
6,41,2,10,5
6,41,3,20,8
6,41,4,22,4
6,41,5,14,8
7,42,0,15,4
7,42,1,2,5
7,42,2,5,7
7,42,3,8,8
7,42,4,5,7
7,42,5,5,6
7,43,0,16,3
7,43,1,4,5
7,43,2,12,4
7,43,3,16,3
7,43,4,14,5
7,43,5,12,2
7,44,0,6,4
7,44,1,16,6
7,44,2,12,4
7,44,3,17,8
7,44,4,18,4
7,44,5,17,9
7,45,0,19,5
7,45,1,9,4
7,45,2,13,5
7,45,3,16,6
7,45,4,19,5
7,45,5,19,7
7,46,0,19,7
7,46,1,15,5
7,46,2,22,7
7,46,3,21,5
7,46,4,19,9
7,46,5,24,5
7,47,0,23,3
7,47,1,26,5
7,47,2,24,7
7,47,3,30,7
7,47,4,17,6
7,47,5,30,8
8,48,0,10,1
8,48,1,9,2
8,48,2,1,5
8,48,3,11,3
8,48,4,4,6
8,48,5,9,2
8,49,0,21,6
8,49,1,24,6
8,49,2,23,3
8,49,3,13,6
8,49,4,20,4
8,49,5,23,7
8,50,0,13,7
8,50,1,14,4
8,50,2,6,3
8,50,3,9,6
8,50,4,7,3
8,50,5,9,7
8,51,0,19,9
8,51,1,12,6
8,51,2,18,6
8,51,3,15,8
8,51,4,16,8
8,51,5,21,8
8,52,0,16,1
8,52,1,16,3
8,52,2,3,3
8,52,3,15,1
8,52,4,11,1
8,52,5,15,6
8,53,0,30,2
8,53,1,26,1
8,53,2,28,1
8,53,3,19,4
8,53,4,25,4
8,53,5,28,2
9,54,0,18,6
9,54,1,11,5
9,54,2,22,2
9,54,3,20,4
9,54,4,16,4
9,54,5,15,3
9,55,0,8,5
9,55,1,7,3
9,55,2,7,8
9,55,3,8,6
9,55,4,17,8
9,55,5,3,5
9,56,0,25,6
9,56,1,16,7
9,56,2,12,9
9,56,3,24,7
9,56,4,18,10
9,56,5,14,5
9,57,0,9,6
9,57,1,17,4
9,57,2,18,3
9,57,3,14,7
9,57,4,12,2
9,57,5,15,5
9,58,0,5,3
9,58,1,7,6
9,58,2,8,6
9,58,3,2,7
9,58,4,12,4
9,58,5,3,5
9,59,0,21,8
9,59,1,25,4
9,59,2,32,8
9,59,3,21,8
9,59,4,31,8
9,59,5,18,5
10,60,0,12,10
10,60,1,13,7
10,60,2,8,10
10,60,3,21,5
10,60,4,20,8
10,60,5,11,6
10,61,0,15,2
10,61,1,9,7
10,61,2,11,6
10,61,3,3,6
10,61,4,6,4
10,61,5,15,3
10,62,0,15,6
10,62,1,15,9
10,62,2,16,9
10,62,3,21,7
10,62,4,20,10
10,62,5,22,5
10,63,0,18,5
10,63,1,10,4
10,63,2,8,4
10,63,3,15,2
10,63,4,9,5
10,63,5,18,1
10,64,0,16,2
10,64,1,16,5
10,64,2,9,3
10,64,3,9,3
10,64,4,15,5
10,64,5,6,1
10,65,0,6,9
10,65,1,17,6
10,65,2,20,7
10,65,3,20,7
10,65,4,11,7
10,65,5,15,9
11,66,0,24,3
11,66,1,15,8
11,66,2,20,5
11,66,3,24,5
11,66,4,19,5
11,66,5,14,4
11,67,0,8,8
11,67,1,19,8
11,67,2,17,7
11,67,3,15,7
11,67,4,13,5
11,67,5,16,5
11,68,0,12,5
11,68,1,15,4
11,68,2,5,2
11,68,3,16,2
11,68,4,13,4
11,68,5,14,7
11,69,0,7,6
11,69,1,4,5
11,69,2,12,5
11,69,3,14,10
11,69,4,14,7
11,69,5,8,7
11,70,0,18,5
11,70,1,9,7
11,70,2,9,8
11,70,3,10,4
11,70,4,10,9
11,70,5,8,8
11,71,0,28,6
11,71,1,30,3
11,71,2,20,6
11,71,3,30,6
11,71,4,27,4
11,71,5,26,4
