job,operation,machine,processing_time,energy_consumption
6,37,0,9,4
6,37,1,12,7
6,37,2,20,7
6,37,3,13,9
6,37,4,14,9
6,37,5,21,5
6,38,0,6,8
6,38,1,18,8
6,38,2,6,6
6,38,3,4,6
6,38,4,8,5
6,38,5,12,7
6,39,0,15,5
6,39,1,13,7
6,39,2,12,7
6,39,3,11,4
6,39,4,9,7
6,39,5,6,3
6,40,0,9,2
6,40,1,13,2
6,40,2,12,1
6,40,3,10,1
6,40,4,16,2
6,40,5,15,2
6,41,0,5,3
6,41,1,9,7
6,41,2,10,7
6,41,3,8,4
6,41,4,7,3
6,41,5,4,5
7,42,0,12,4
7,42,1,9,3
7,42,2,2,4
7,42,3,2,5
7,42,4,2,7
7,42,5,11,2
7,43,0,12,6
7,43,1,4,7
7,43,2,4,5
7,43,3,13,3
7,43,4,4,5
7,43,5,5,4
7,44,0,9,6
7,44,1,3,5
7,44,2,11,5
7,44,3,5,5
7,44,4,4,2
7,44,5,7,2
7,45,0,7,7
7,45,1,9,3
7,45,2,8,7
7,45,3,9,6
7,45,4,5,6
7,45,5,6,4
7,46,0,11,9
7,46,1,11,7
7,46,2,10,8
7,46,3,10,4
7,46,4,8,9
7,46,5,17,5
7,47,0,9,7
7,47,1,11,5
7,47,2,18,7
7,47,3,13,8
7,47,4,18,5
7,47,5,5,9
8,48,0,3,7
8,48,1,10,7
8,48,2,9,2
8,48,3,7,6
8,48,4,9,5
8,48,5,4,2
8,49,0,14,7
8,49,1,21,4
8,49,2,19,7
8,49,3,18,4
8,49,4,15,4
8,49,5,16,6
8,50,0,5,8
8,50,1,12,8
8,50,2,10,9
8,50,3,2,6
8,50,4,8,6
8,50,5,15,9
8,51,0,10,4
8,51,1,5,3
8,51,2,14,5
8,51,3,3,5
8,51,4,15,7
8,51,5,13,8
8,52,0,9,5
8,52,1,22,8
8,52,2,20,5
8,52,3,11,7
8,52,4,15,5
8,52,5,13,7
8,53,0,27,4
8,53,1,18,6
8,53,2,17,6
8,53,3,23,4
8,53,4,26,4
8,53,5,23,5
9,54,0,23,4
9,54,1,26,3
9,54,2,25,6
9,54,3,13,3
9,54,4,21,8
9,54,5,14,3
9,55,0,8,5
9,55,1,6,5
9,55,2,12,7
9,55,3,9,2
9,55,4,5,7
9,55,5,11,3
9,56,0,8,7
9,56,1,8,7
9,56,2,14,8
9,56,3,20,6
9,56,4,15,10
9,56,5,19,8
9,57,0,13,6
9,57,1,10,6
9,57,2,9,6
9,57,3,7,3
9,57,4,7,2
9,57,5,11,4
9,58,0,24,6
9,58,1,17,6
9,58,2,27,8
9,58,3,19,4
9,58,4,28,5
9,58,5,27,4
9,59,0,10,6
9,59,1,15,6
9,59,2,17,4
9,59,3,20,3
9,59,4,20,7
9,59,5,15,7
10,60,0,7,3
10,60,1,11,1
10,60,2,21,5
10,60,3,8,2
10,60,4,9,5
10,60,5,10,2
10,61,0,5,6
10,61,1,2,5
10,61,2,14,4
10,61,3,11,4
10,61,4,13,5
10,61,5,13,4
10,62,0,5,5
10,62,1,11,5
10,62,2,4,3
10,62,3,14,5
10,62,4,13,1
10,62,5,7,3
10,63,0,6,6
10,63,1,16,9
10,63,2,13,6
10,63,3,9,10
10,63,4,19,8
10,63,5,6,8
10,64,0,15,4
10,64,1,20,5
10,64,2,26,3
10,64,3,17,2
10,64,4,19,7
10,64,5,25,4
10,65,0,11,2
10,65,1,23,2
10,65,2,19,4
10,65,3,13,6
10,65,4,11,6
10,65,5,15,3
11,66,0,20,4
11,66,1,13,6
11,66,2,22,3
11,66,3,12,6
11,66,4,23,4
11,66,5,12,7
11,67,0,4,3
11,67,1,7,7
11,67,2,5,5
11,67,3,10,4
11,67,4,14,3
11,67,5,5,4
11,68,0,16,9
11,68,1,10,4
11,68,2,22,4
11,68,3,20,7
11,68,4,15,7
11,68,5,18,9
11,69,0,5,6
11,69,1,7,9
11,69,2,17,6
11,69,3,7,6
11,69,4,9,5
11,69,5,7,5
11,70,0,17,6
11,70,1,15,3
11,70,2,23,2
11,70,3,25,1
11,70,4,27,5
11,70,5,15,1
11,71,0,18,7
11,71,1,9,3
11,71,2,13,6
11,71,3,9,5
11,71,4,17,5
11,71,5,9,5
