job,operation,machine,processing_time,energy_consumption
6,25,1,2,5
6,25,2,5,7
6,25,3,4,9
6,25,4,3,7
6,25,5,1,5
6,26,0,23,1
6,26,1,22,3
6,26,2,16,1
6,26,3,10,3
6,26,4,24,5
6,26,5,20,5
6,27,0,27,4
6,27,1,15,9
6,27,2,21,9
6,27,3,20,4
6,27,4,18,8
6,27,5,20,4
7,28,0,14,9
7,28,1,22,6
7,28,2,24,10
7,28,3,12,10
7,28,4,15,8
7,28,5,13,10
7,29,0,6,7
7,29,1,8,6
7,29,2,4,9
7,29,3,7,4
7,29,4,8,7
7,29,5,3,9
7,30,0,13,5
7,30,1,15,4
7,30,2,18,4
7,30,3,4,6
7,30,4,4,6
7,30,5,14,6
7,31,0,14,3
7,31,1,21,4
7,31,2,12,6
7,31,3,17,4
7,31,4,26,1
7,31,5,23,5
8,32,0,17,9
8,32,1,17,9
8,32,2,22,6
8,32,3,19,10
8,32,4,21,7
8,32,5,23,6
8,33,0,20,2
8,33,1,18,2
8,33,2,11,3
8,33,3,22,7
8,33,4,20,3
8,33,5,8,2
8,34,0,18,4
8,34,1,17,7
8,34,2,15,6
8,34,3,27,6
8,34,4,14,4
8,34,5,18,6
8,35,0,25,4
8,35,1,17,3
8,35,2,25,3
8,35,3,29,8
8,35,4,16,7
8,35,5,22,3
9,36,0,20,5
9,36,1,13,4
9,36,2,12,7
9,36,3,22,9
9,36,4,13,7
9,36,5,10,5
9,37,0,8,4
9,37,1,11,5
9,37,2,5,4
9,37,3,6,4
9,37,4,11,5
9,37,5,3,4
9,38,0,4,6
9,38,1,10,3
9,38,2,11,6
9,38,3,1,5
9,38,4,11,5
9,38,5,14,8
9,39,0,10,5
9,39,1,6,2
9,39,2,13,6
9,39,3,7,6
9,39,4,13,3
9,39,5,8,5
10,40,0,23,6
10,40,1,30,9
10,40,2,22,8
10,40,3,21,5
10,40,4,17,8
10,40,5,27,4
10,41,0,23,8
10,41,1,10,6
10,41,2,17,9
10,41,3,20,9
10,41,4,22,7
10,41,5,16,8
10,42,0,12,2
10,42,1,11,7
10,42,2,19,3
10,42,3,16,7
10,42,4,23,4
10,42,5,16,6
10,43,0,18,6
10,43,1,23,9
10,43,2,19,5
10,43,3,32,5
10,43,4,22,5
10,43,5,25,6
11,44,0,16,6
11,44,1,14,5
11,44,2,14,9
11,44,3,4,7
11,44,4,3,10
11,44,5,11,9
11,45,0,22,4
11,45,1,18,3
11,45,2,31,4
11,45,3,24,3
11,45,4,18,6
11,45,5,20,6
11,46,0,9,7
11,46,1,15,4
11,46,2,21,8
11,46,3,19,9
11,46,4,17,7
11,46,5,21,8
11,47,0,14,2
11,47,1,12,1
11,47,2,19,1
11,47,3,21,2
11,47,4,24,5
11,47,5,18,1
