job,operation,machine,processing_time,energy_consumption
4,16,4,20,4
4,16,5,17,3
4,17,0,26,3
4,17,1,27,6
4,17,2,18,7
4,17,3,21,4
4,17,4,27,6
4,17,5,20,7
4,18,0,18,5
4,18,1,24,3
4,18,2,20,6
4,18,3,15,4
4,18,4,22,6
4,18,5,22,5
4,19,0,10,5
4,19,1,15,8
4,19,2,5,5
4,19,3,16,7
4,19,4,10,7
4,19,5,18,8
5,20,0,28,5
5,20,1,28,5
5,20,2,23,6
5,20,3,24,4
5,20,4,23,8
5,20,5,30,6
5,21,0,18,7
5,21,1,20,6
5,21,2,24,4
5,21,3,22,7
5,21,4,12,8
5,21,5,14,5
5,22,0,26,5
5,22,1,26,7
5,22,2,17,5
5,22,3,28,5
5,22,4,19,5
5,22,5,28,7
5,23,0,10,8
5,23,1,12,9
5,23,2,8,7
5,23,3,6,8
5,23,4,11,5
5,23,5,10,9
6,24,0,3,10
6,24,1,7,7
6,24,2,3,6
6,24,3,8,10
6,24,4,12,10
6,24,5,4,6
6,25,0,16,1
6,25,1,8,1
6,25,2,16,5
6,25,3,7,6
6,25,4,12,2
6,25,5,9,1
6,26,0,11,6
6,26,1,15,7
6,26,2,12,6
6,26,3,23,4
6,26,4,21,5
6,26,5,11,8
6,27,0,11,8
6,27,1,5,8
6,27,2,8,8
6,27,3,11,5
6,27,4,1,4
6,27,5,6,7
7,28,0,13,9
7,28,1,19,6
7,28,2,14,7
7,28,3,26,6
7,28,4,16,5
7,28,5,15,5
7,29,0,19,6
7,29,1,16,3
7,29,2,7,3
7,29,3,10,6
7,29,4,6,4
7,29,5,19,6
7,30,0,6,2
7,30,1,5,3
7,30,2,10,3
7,30,3,5,3
7,30,4,5,7
7,30,5,11,2
7,31,0,14,4
7,31,1,14,3
7,31,2,19,6
7,31,3,14,2
7,31,4,23,5
7,31,5,23,2
8,32,0,27,5
8,32,1,21,7
8,32,2,22,5
8,32,3,18,2
8,32,4,19,3
8,32,5,16,5
8,33,0,9,5
8,33,1,19,4
8,33,2,17,8
8,33,3,10,5
8,33,4,10,6
8,33,5,19,4
8,34,0,6,2
8,34,1,9,2
8,34,2,5,2
8,34,3,12,6
8,34,4,3,6
8,34,5,1,7
8,35,0,10,10
8,35,1,20,8
8,35,2,20,6
8,35,3,7,9
8,35,4,20,8
8,35,5,10,10
9,36,0,21,5
9,36,1,23,5
9,36,2,14,6
9,36,3,14,6
9,36,4,15,5
9,36,5,25,9
9,37,0,4,3
9,37,1,14,1
9,37,2,8,4
9,37,3,10,4
9,37,4,5,2
9,37,5,1,3
9,38,0,16,7
9,38,1,24,2
9,38,2,16,6
9,38,3,21,7
9,38,4,16,2
9,38,5,21,2
9,39,0,27,4
9,39,1,22,4
9,39,2,30,5
9,39,3,27,4
9,39,4,25,7
9,39,5,24,4
10,40,0,2,6
10,40,1,12,3
10,40,2,12,7
10,40,3,2,7
10,40,4,11,6
10,40,5,13,4
10,41,0,17,8
10,41,1,18,10
10,41,2,7,9
10,41,3,19,10
10,41,4,17,7
10,41,5,15,10
10,42,0,10,5
10,42,1,15,4
10,42,2,10,7
10,42,3,14,4
10,42,4,18,7
10,42,5,14,3
10,43,0,28,9
10,43,1,22,9
10,43,2,19,7
10,43,3,20,9
10,43,4,26,6
10,43,5,21,5
11,44,0,19,5
11,44,1,23,7
11,44,2,28,9
11,44,3,18,4
11,44,4,20,6
11,44,5,25,4
11,45,0,15,2
11,45,1,3,5
11,45,2,6,3
11,45,3,2,2
11,45,4,12,5
11,45,5,8,2
11,46,0,9,7
11,46,1,7,7
11,46,2,17,5
11,46,3,9,4
11,46,4,7,6
11,46,5,5,8
11,47,0,10,2
11,47,1,6,2
11,47,2,9,4
11,47,3,7,2
11,47,4,1,2
11,47,5,2,4
