job,operation,machine,processing_time,energy_consumption
11,45,1,11,6
11,45,2,18,4
11,45,3,7,4
11,45,4,8,2
11,45,5,13,6
11,46,0,5,2
11,46,1,2,5
11,46,2,11,3
11,46,3,4,3
11,46,4,6,1
11,46,5,11,3
11,47,0,28,4
11,47,1,18,7
11,47,2,29,3
11,47,3,22,4
11,47,4,17,3
11,47,5,24,4
