job,operation,machine,processing_time,energy_consumption
9,58,3,16,3
9,58,4,16,5
9,58,5,16,6
9,59,0,11,7
9,59,1,12,6
9,59,2,16,8
9,59,3,6,5
9,59,4,15,7
9,59,5,6,10
10,60,0,10,4
10,60,1,7,6
10,60,2,1,6
10,60,3,5,6
10,60,4,12,4
10,60,5,12,3
10,61,0,16,5
10,61,1,21,4
10,61,2,7,5
10,61,3,8,5
10,61,4,7,8
10,61,5,17,8
10,62,0,12,4
10,62,1,17,1
10,62,2,19,5
10,62,3,20,6
10,62,4,23,4
10,62,5,24,3
10,63,0,19,6
10,63,1,15,4
10,63,2,18,7
10,63,3,27,7
10,63,4,15,3
10,63,5,16,7
10,64,0,8,6
10,64,1,8,4
10,64,2,4,5
10,64,3,1,2
10,64,4,3,7
10,64,5,7,4
10,65,0,23,5
10,65,1,19,9
10,65,2,20,6
10,65,3,27,4
10,65,4,25,9
10,65,5,25,5
11,66,0,27,6
11,66,1,30,4
11,66,2,20,2
11,66,3,18,6
11,66,4,18,7
11,66,5,22,4
11,67,0,13,4
11,67,1,23,7
11,67,2,15,2
11,67,3,17,7
11,67,4,15,7
11,67,5,15,5
11,68,0,12,3
11,68,1,17,8
11,68,2,17,5
11,68,3,15,4
11,68,4,7,4
11,68,5,21,8
11,69,0,13,8
11,69,1,13,9
11,69,2,12,6
11,69,3,21,5
11,69,4,17,5
11,69,5,21,5
11,70,0,8,4
11,70,1,10,4
11,70,2,2,6
11,70,3,7,5
11,70,4,12,6
11,70,5,14,9
11,71,0,22,2
11,71,1,18,7
11,71,2,23,5
11,71,3,28,6
11,71,4,20,6
11,71,5,22,7
