job,operation,machine,processing_time,energy_consumption
5,20,3,29,4
5,20,4,16,6
5,20,5,24,9
5,21,0,14,4
5,21,1,13,5
5,21,2,7,3
5,21,3,17,7
5,21,4,5,4
5,21,5,4,5
5,22,0,15,6
5,22,1,17,9
5,22,2,13,9
5,22,3,16,6
5,22,4,16,9
5,22,5,10,10
5,23,0,8,4
5,23,1,19,2
5,23,2,12,6
5,23,3,5,4
5,23,4,9,2
5,23,5,12,6
6,24,0,18,4
6,24,1,16,4
6,24,2,16,7
6,24,3,27,3
6,24,4,17,6
6,24,5,18,6
6,25,0,11,4
6,25,1,2,5
6,25,2,13,7
6,25,3,6,7
6,25,4,5,4
6,25,5,3,3
6,26,0,22,4
6,26,1,24,7
6,26,2,22,5
6,26,3,21,7
6,26,4,19,5
6,26,5,17,5
6,27,0,6,6
6,27,1,12,4
6,27,2,11,4
6,27,3,5,7
6,27,4,18,2
6,27,5,16,4
7,28,0,15,4
7,28,1,15,5
7,28,2,16,7
7,28,3,22,7
7,28,4,14,4
7,28,5,16,3
7,29,0,15,6
7,29,1,26,4
7,29,2,14,3
7,29,3,18,7
7,29,4,25,5
7,29,5,19,2
7,30,0,16,4
7,30,1,15,4
7,30,2,20,4
7,30,3,11,2
7,30,4,18,4
7,30,5,12,2
7,31,0,12,6
7,31,1,8,2
7,31,2,13,3
7,31,3,10,2
7,31,4,9,3
7,31,5,7,6
8,32,0,15,6
8,32,1,8,1
8,32,2,5,2
8,32,3,12,4
8,32,4,18,4
8,32,5,9,4
8,33,0,15,7
8,33,1,8,5
8,33,2,11,4
8,33,3,8,6
8,33,4,12,6
8,33,5,12,6
8,34,0,25,3
8,34,1,31,2
8,34,2,28,3
8,34,3,19,3
8,34,4,17,7
8,34,5,21,2
8,35,0,16,5
8,35,1,19,3
8,35,2,18,4
8,35,3,14,6
8,35,4,23,6
8,35,5,9,4
9,36,0,28,1
9,36,1,27,4
9,36,2,23,4
9,36,3,30,3
9,36,4,31,5
9,36,5,23,3
9,37,0,15,4
9,37,1,21,6
9,37,2,16,4
9,37,3,14,7
9,37,4,17,7
9,37,5,23,8
9,38,0,10,4
9,38,1,12,4
9,38,2,7,6
9,38,3,14,3
9,38,4,3,1
9,38,5,13,1
9,39,0,19,5
9,39,1,13,6
9,39,2,15,6
9,39,3,19,5
9,39,4,18,8
9,39,5,17,3
10,40,0,18,8
10,40,1,17,4
10,40,2,15,7
10,40,3,14,7
10,40,4,25,7
10,40,5,22,5
10,41,0,30,10
10,41,1,19,10
10,41,2,24,8
10,41,3,23,6
10,41,4,24,6
10,41,5,32,6
10,42,0,15,9
10,42,1,9,9
10,42,2,6,5
10,42,3,10,6
10,42,4,9,6
10,42,5,16,8
10,43,0,10,5
10,43,1,9,5
10,43,2,11,4
10,43,3,15,3
10,43,4,16,4
10,43,5,14,3
11,44,0,9,2
11,44,1,11,2
11,44,2,10,6
11,44,3,9,3
11,44,4,6,2
11,44,5,16,3
11,45,0,22,4
11,45,1,12,6
11,45,2,23,4
11,45,3,19,7
11,45,4,16,3
11,45,5,17,6
11,46,0,13,5
11,46,1,13,3
11,46,2,7,6
11,46,3,3,8
11,46,4,4,3
11,46,5,12,5
11,47,0,29,5
11,47,1,26,7
11,47,2,21,6
11,47,3,25,5
11,47,4,18,7
11,47,5,17,6
