job,operation,machine,processing_time,energy_consumption
7,30,1,3,1
7,30,2,5,5
7,30,3,6,6
7,30,4,16,2
7,30,5,3,4
7,31,0,5,6
7,31,1,12,6
7,31,2,14,4
7,31,3,4,2
7,31,4,14,2
7,31,5,11,5
8,32,0,11,8
8,32,1,17,7
8,32,2,12,7
8,32,3,21,7
8,32,4,24,6
8,32,5,23,4
8,33,0,25,7
8,33,1,29,6
8,33,2,26,4
8,33,3,15,2
8,33,4,16,5
8,33,5,24,6
8,34,0,27,8
8,34,1,30,5
8,34,2,17,5
8,34,3,26,8
8,34,4,21,8
8,34,5,25,8
8,35,0,13,10
8,35,1,16,9
8,35,2,17,8
8,35,3,10,8
8,35,4,23,8
8,35,5,23,6
9,36,0,17,3
9,36,1,13,6
9,36,2,11,1
9,36,3,16,5
9,36,4,19,1
9,36,5,19,3
9,37,0,15,4
9,37,1,14,5
9,37,2,20,2
9,37,3,20,5
9,37,4,15,2
9,37,5,12,3
9,38,0,22,6
9,38,1,12,6
9,38,2,9,6
9,38,3,14,7
9,38,4,20,6
9,38,5,10,5
9,39,0,20,8
9,39,1,16,5
9,39,2,22,6
9,39,3,23,7
9,39,4,27,4
9,39,5,14,6
10,40,0,7,1
10,40,1,12,2
10,40,2,7,6
10,40,3,4,5
10,40,4,11,6
10,40,5,11,5
10,41,0,2,5
10,41,1,4,8
10,41,2,5,5
10,41,3,8,5
10,41,4,5,5
10,41,5,7,6
10,42,0,22,3
10,42,1,18,3
10,42,2,18,8
10,42,3,8,5
10,42,4,13,3
10,42,5,9,7
10,43,0,8,6
10,43,1,8,3
10,43,2,9,4
10,43,3,13,7
10,43,4,8,3
10,43,5,12,2
11,44,0,6,7
11,44,1,10,8
11,44,2,10,8
11,44,3,6,9
11,44,4,9,5
11,44,5,10,8
11,45,0,6,6
11,45,1,9,3
11,45,2,11,5
11,45,3,20,6
11,45,4,19,2
11,45,5,17,5
11,46,0,10,6
11,46,1,6,4
11,46,2,1,3
11,46,3,15,1
11,46,4,5,1
11,46,5,8,2
11,47,0,5,2
11,47,1,8,3
11,47,2,12,6
11,47,3,19,3
11,47,4,11,4
11,47,5,16,2
