job,operation,machine,processing_time,energy_consumption
5,31,2,1,5
5,31,3,8,7
5,31,4,9,2
5,31,5,7,6
5,32,0,7,2
5,32,1,11,6
5,32,2,10,7
5,32,3,7,4
5,32,4,12,6
5,32,5,7,4
5,33,0,1,4
5,33,1,3,5
5,33,2,10,5
5,33,3,10,4
5,33,4,7,3
5,33,5,12,5
5,34,0,24,8
5,34,1,24,3
5,34,2,20,3
5,34,3,23,5
5,34,4,14,6
5,34,5,27,5
5,35,0,22,5
5,35,1,14,9
5,35,2,21,5
5,35,3,12,8
5,35,4,15,4
5,35,5,22,9
6,36,0,12,5
6,36,1,21,6
6,36,2,21,4
6,36,3,17,9
6,36,4,25,6
6,36,5,23,8
6,37,0,8,4
6,37,1,5,7
6,37,2,15,7
6,37,3,6,3
6,37,4,7,4
6,37,5,11,7
6,38,0,16,4
6,38,1,11,4
6,38,2,8,5
6,38,3,5,3
6,38,4,12,1
6,38,5,9,4
6,39,0,14,7
6,39,1,20,9
6,39,2,13,7
6,39,3,16,5
6,39,4,9,8
6,39,5,14,8
6,40,0,16,8
6,40,1,28,6
6,40,2,25,8
6,40,3,27,5
6,40,4,18,6
6,40,5,26,6
6,41,0,1,5
6,41,1,13,3
6,41,2,13,6
6,41,3,13,3
6,41,4,13,8
6,41,5,9,5
7,42,0,9,5
7,42,1,11,10
7,42,2,6,7
7,42,3,5,6
7,42,4,4,6
7,42,5,11,7
7,43,0,3,3
7,43,1,7,5
7,43,2,16,4
7,43,3,2,4
7,43,4,3,2
7,43,5,11,5
7,44,0,17,6
7,44,1,20,5
7,44,2,16,7
7,44,3,16,5
7,44,4,16,5
7,44,5,19,3
7,45,0,14,10
7,45,1,13,8
7,45,2,19,9
7,45,3,20,8
7,45,4,22,5
7,45,5,21,9
7,46,0,16,3
7,46,1,17,6
7,46,2,14,4
7,46,3,14,5
7,46,4,8,7
7,46,5,8,6
7,47,0,14,5
7,47,1,16,3
7,47,2,27,3
7,47,3,22,6
7,47,4,16,7
7,47,5,20,2
8,48,0,19,7
8,48,1,22,4
8,48,2,22,8
8,48,3,18,9
8,48,4,17,8
8,48,5,18,4
8,49,0,20,5
8,49,1,17,4
8,49,2,25,4
8,49,3,29,1
8,49,4,15,1
8,49,5,29,5
8,50,0,12,6
8,50,1,20,7
8,50,2,17,9
8,50,3,14,9
8,50,4,18,7
8,50,5,24,6
8,51,0,6,7
8,51,1,3,7
8,51,2,12,8
8,51,3,9,6
8,51,4,5,7
8,51,5,6,4
8,52,0,19,4
8,52,1,24,3
8,52,2,19,2
8,52,3,21,6
8,52,4,26,3
8,52,5,26,5
8,53,0,27,8
8,53,1,21,9
8,53,2,20,9
8,53,3,20,9
8,53,4,19,7
8,53,5,21,7
9,54,0,17,7
9,54,1,6,7
9,54,2,5,5
9,54,3,4,6
9,54,4,14,7
9,54,5,15,5
9,55,0,23,4
9,55,1,23,3
9,55,2,19,5
9,55,3,23,1
9,55,4,27,5
9,55,5,27,2
9,56,0,7,8
9,56,1,7,10
9,56,2,3,7
9,56,3,7,9
9,56,4,6,5
9,56,5,8,8
9,57,0,10,7
9,57,1,2,7
9,57,2,2,6
9,57,3,15,3
9,57,4,5,3
9,57,5,2,6
9,58,0,28,4
9,58,1,19,8
9,58,2,26,3
9,58,3,18,5
9,58,4,24,7
9,58,5,16,3
9,59,0,17,8
9,59,1,8,4
9,59,2,5,8
9,59,3,11,5
9,59,4,4,5
9,59,5,9,6
10,60,0,10,5
10,60,1,10,6
10,60,2,9,4
10,60,3,5,5
10,60,4,7,6
10,60,5,9,5
10,61,0,10,9
10,61,1,18,5
10,61,2,16,10
10,61,3,9,5
10,61,4,18,7
10,61,5,13,7
10,62,0,26,5
10,62,1,18,5
10,62,2,26,9
10,62,3,15,7
10,62,4,15,8
10,62,5,15,9
10,63,0,23,5
10,63,1,14,3
10,63,2,11,2
10,63,3,12,4
10,63,4,18,5
10,63,5,12,5
10,64,0,16,1
10,64,1,17,3
10,64,2,15,3
10,64,3,12,3
10,64,4,13,3
10,64,5,8,2
10,65,0,2,5
10,65,1,5,4
10,65,2,9,4
10,65,3,1,3
10,65,4,13,7
10,65,5,5,6
11,66,0,9,2
11,66,1,14,5
11,66,2,15,6
11,66,3,13,3
11,66,4,22,6
11,66,5,14,3
11,67,0,24,6
11,67,1,22,10
11,67,2,17,5
11,67,3,17,9
11,67,4,26,8
11,67,5,27,10
11,68,0,16,5
11,68,1,9,2
11,68,2,6,6
11,68,3,18,6
11,68,4,8,3
11,68,5,14,7
11,69,0,23,9
11,69,1,23,9
11,69,2,22,6
11,69,3,20,5
11,69,4,19,8
11,69,5,28,5
11,70,0,21,6
11,70,1,15,7
11,70,2,25,6
11,70,3,14,10
11,70,4,24,7
11,70,5,23,8
11,71,0,17,2
11,71,1,23,4
11,71,2,17,4
11,71,3,30,6
11,71,4,30,6
11,71,5,25,4
